time,value
2012101522,35.6
2012101523,36.2
2012101600,35.9
2012101601,36.2
2012101602,33.7
2012101603,34.4
2012101604,36.8
2012101605,37.1
2012101606,36.6
2012101607,35.5
2012101608,35.8
2012101609,37.6
2012101610,36.3
2012101611,36.3
2012101612,36.9
2012101613,35.7
2012101614,35.9
2012101615,36.7
2012101616,36.1
2012101617,37.2
2012101618,33.0
2012101619,36.4
2012101620,34.4
2012101621,34.6
2012101622,35.4
2012101623,39.5
2012101700,37.1
2012101701,37.9
2012101702,38.4
2012101703,37.8
2012101704,38.8
2012101705,38.6
2012101706,37.8
2012101707,39.7
2012101708,40.9
2012101709,37.3
2012101710,40.7
2012101711,40.2
2012101712,37.9
2012101713,36.7
2012101714,35.8
2012101715,36.5
2012101716,35.2
2012101717,33.9
2012101718,36.4
2012101719,34.1
2012101720,34.4
2012101721,34.0
2012101722,36.5
2012101723,36.8
2012101800,38.3
2012101801,37.4
2012101802,37.9
2012101803,40.6
2012101804,40.7
2012101805,42.9
2012101806,40.3
2012101807,40.3
2012101808,42.9
2012101809,43.2
2012101810,40.5
2012101811,41.4
2012101812,39.5
2012101813,35.7
2012101814,38.1
2012101815,32.8
2012101816,33.6
2012101817,34.3
2012101818,31.2
2012101819,34.0
2012101820,34.7
2012101821,32.9
2012101822,34.0
2012101823,33.2
2012101900,34.3
2012101901,35.4
2012101902,35.5
2012101903,35.5
2012101904,38.5
2012101905,39.4
2012101906,36.5
2012101907,40.1
2012101908,40.5
2012101909,37.5
2012101910,40.4
2012101911,39.2
2012101912,38.8
2012101913,38.1
2012101914,36.3
2012101915,36.8
2012101916,37.2
2012101917,36.6
2012101918,33.5
2012101919,34.1
2012101920,34.9
2012101921,35.6
2012101922,35.7
2012101923,35.5
2012102000,39.2
2012102001,38.0
2012102002,38.7
2012102003,39.9
2012102004,37.2
2012102005,38.4
2012102006,38.8
2012102007,38.9
2012102008,39.0
2012102009,41.5
2012102010,39.0
2012102011,40.9
2012102012,40.1
2012102013,34.9
2012102014,34.9
2012102015,33.8
2012102016,33.1
2012102017,31.3
2012102018,33.3
2012102019,30.4
2012102020,32.4
2012102021,30.0
2012102022,29.8
2012102023,31.2
2012102100,29.1
2012102101,30.5
2012102102,30.6
2012102103,33.4
2012102104,31.1
2012102105,32.5
2012102106,31.0
2012102107,32.8
2012102108,36.0
2012102109,33.9
2012102110,34.0
2012102111,35.7
2012102112,35.7
2012102113,34.1
2012102114,36.9
2012102115,38.7
2012102116,38.6
2012102117,38.5
2012102118,37.3
2012102119,38.0
2012102120,38.1
2012102121,39.6
2012102122,38.0
2012102123,39.5
2012102200,39.8
2012102201,39.9
2012102202,39.4
2012102203,38.8
2012102204,39.0
2012102205,37.9
2012102206,38.5
2012102207,38.8
2012102208,38.5
2012102209,40.8
2012102210,38.4
2012102211,38.7
2012102212,38.7
2012102213,37.5
2012102214,37.8
2012102215,37.4
2012102216,37.0
2012102217,35.8
2012102218,36.8
2012102219,36.5
2012102220,37.0
2012102221,36.7
2012102222,36.0
2012102223,35.7
2012102300,39.1
2012102301,37.5
2012102302,37.7
2012102303,39.2
2012102304,40.9
2012102305,40.0
2012102306,41.1
2012102307,39.4
2012102308,43.2
2012102309,41.2
2012102310,39.7
2012102311,37.6
2012102312,39.7
2012102313,36.9
2012102314,36.3
2012102315,34.4
2012102316,34.3
2012102317,34.4
2012102318,34.8
2012102319,33.3
2012102320,33.8
2012102321,34.2
2012102322,32.9
2012102323,36.6
2012102400,34.8
2012102401,35.9
2012102402,37.3
2012102403,37.5
2012102404,36.7
2012102405,39.7
2012102406,37.6
2012102407,36.8
2012102408,42.5
2012102409,39.3
2012102410,38.4
2012102411,39.0
2012102412,35.4
2012102413,33.0
2012102414,33.9
2012102415,32.0
2012102416,31.8
2012102417,28.7
2012102418,28.0
2012102419,29.8
2012102420,28.8
2012102421,29.2
2012102422,29.1
2012102423,31.2
2012102500,30.1
2012102501,33.5
2012102502,30.2
2012102503,32.5
2012102504,35.2
2012102505,33.3
2012102506,35.7
2012102507,37.5
2012102508,35.8
2012102509,35.6
2012102510,35.1
2012102511,34.6
2012102512,32.9
2012102513,33.7
2012102514,30.1
2012102515,30.2
2012102516,27.3
2012102517,28.1
2012102518,29.5
2012102519,28.8
2012102520,28.6
2012102521,27.2
2012102522,29.0
2012102523,29.0
2012102600,32.2
2012102601,29.5
2012102602,32.0
2012102603,29.6
2012102604,33.1
2012102605,32.2
2012102606,30.7
2012102607,32.6
2012102608,33.3
2012102609,33.2
2012102610,31.3
2012102611,32.3
2012102612,32.4
2012102613,32.2
2012102614,31.1
2012102615,32.9
2012102616,32.3
2012102617,32.0
2012102618,30.8
2012102619,32.3
2012102620,30.7
2012102621,31.8
2012102622,30.6
2012102623,31.1
2012102700,31.9
2012102701,31.9
2012102702,32.9
2012102703,32.7
2012102704,34.5
2012102705,34.8
2012102706,34.3
2012102707,32.6
2012102708,34.2
2012102709,33.0
2012102710,34.7
2012102711,34.6
2012102712,33.0
2012102713,30.0
2012102714,30.2
2012102715,30.8
2012102716,27.4
2012102717,27.6
2012102718,28.2
2012102719,27.8
2012102720,28.5
2012102721,27.7
2012102722,26.8
2012102723,29.5
2012102800,29.7
2012102801,29.8
2012102802,28.3
2012102803,30.8
2012102804,31.9
2012102805,31.4
2012102806,32.4
2012102807,33.5
2012102808,33.3
2012102809,34.9
2012102810,34.6
2012102811,35.2
2012102812,34.7
2012102813,36.9
2012102814,36.0
2012102815,33.6
2012102816,32.5
2012102817,32.8
2012102818,35.2
2012102819,31.7
2012102820,34.3
2012102821,32.7
2012102822,35.0
2012102823,32.3
2012102900,34.8
2012102901,37.0
2012102902,35.4
2012102903,33.8
2012102904,34.5
2012102905,36.5
2012102906,38.0
2012102907,34.4
2012102908,34.2
2012102909,34.4
2012102910,38.4
2012102911,37.4
2012102912,35.4
2012102913,36.3
2012102914,32.9
2012102915,34.6
2012102916,35.7
2012102917,35.7
2012102918,35.0
2012102919,32.4
2012102920,36.0
2012102921,35.0
2012102922,33.7
2012102923,37.8
2012103000,35.7
2012103001,39.1
2012103002,35.2
2012103003,36.3
2012103004,37.2
2012103005,36.9
2012103006,38.6
2012103007,38.8
2012103008,38.0
2012103009,39.1
2012103010,42.1
2012103011,40.0
2012103012,39.9
2012103013,40.6
2012103014,38.8
2012103015,41.1
2012103016,40.1
2012103017,38.9
2012103018,36.7
2012103019,39.9
2012103020,38.2
2012103021,37.2
2012103022,36.7
2012103023,38.5
2012103100,38.6
2012103101,38.2
2012103102,39.6
2012103103,39.0
2012103104,40.8
2012103105,40.1
2012103106,37.9
2012103107,38.0
2012103108,41.7
2012103109,39.4
2012103110,40.1
2012103111,40.5
2012103112,40.3
2012103113,39.7
2012103114,40.2
2012103115,40.7
2012103116,39.4
2012103117,38.8
2012103118,39.6
2012103119,36.4
2012103120,36.5
2012103121,35.2
2012103122,36.4
2012103123,37.5
2012110100,35.7
2012110101,39.2
2012110102,38.4
2012110103,38.7
2012110104,39.3
2012110105,37.9
2012110106,40.0
2012110107,39.3
2012110108,41.6
2012110109,41.7
2012110110,39.5
2012110111,40.5
2012110112,41.6
2012110113,38.5
2012110114,39.7
2012110115,34.9
2012110116,35.4
2012110117,37.1
2012110118,37.4
2012110119,35.5
2012110120,35.5
2012110121,38.0
2012110122,37.1
2012110123,38.0
2012110200,34.8
2012110201,36.7
2012110202,34.6
2012110203,37.0
2012110204,37.1
2012110205,37.3
2012110206,40.4
2012110207,39.8
2012110208,40.7
2012110209,37.3
2012110210,37.1
2012110211,37.3
2012110212,37.6
2012110213,38.0
2012110214,36.9
2012110215,37.0
2012110216,35.4
2012110217,34.1
2012110218,35.8
2012110219,34.0
2012110220,33.5
2012110221,33.5
2012110222,32.8
2012110223,37.8
2012110300,34.8
2012110301,37.1
2012110302,39.6
2012110303,37.8
2012110304,34.4
2012110305,35.5
2012110306,35.0
2012110307,35.0
2012110308,35.6
2012110309,35.4
2012110310,34.3
2012110311,34.5
2012110312,34.4
2012110313,33.7
2012110314,35.0
2012110315,34.8
2012110316,35.8
2012110317,35.4
2012110318,37.8
2012110319,38.8
2012110320,37.1
2012110321,35.4
2012110322,37.3
2012110323,38.1
2012110400,39.3
2012110401,40.0
2012110402,39.9
2012110403,37.0
2012110404,39.2
2012110405,42.1
2012110406,36.6
2012110407,40.8
2012110408,38.8
2012110409,41.8
2012110410,39.0
2012110411,40.5
2012110412,41.8
2012110413,42.3
2012110414,37.9
2012110415,40.1
2012110416,41.5
2012110417,40.8
2012110418,38.2
2012110419,42.8
2012110420,40.3
2012110421,38.6
2012110422,40.4
2012110423,13.9
2012110500,5.9
2012110501,5.4
2012110502,4.8
2012110503,4.7
2012110504,4.1
2012110505,4.2
2012110506,5.7
2012110507,4.0
2012110508,5.2
2012110509,4.1
2012110510,4.9
2012110511,4.8
2012110512,4.7
2012110513,3.4
2012110514,4.5
2012110515,4.7
2012110516,4.1
2012110517,3.7
2012110518,4.6
2012110519,4.4
2012110520,3.9
2012110521,4.1
2012110522,4.5
2012110523,3.4
2012110600,4.9
2012110601,3.9
2012110602,3.8
2012110603,4.4
2012110604,5.1
2012110605,5.3
2012110606,4.4
2012110607,4.6
2012110608,4.1
2012110609,4.6
2012110610,4.8
2012110611,4.3
2012110612,4.8
2012110613,4.7
2012110614,4.5
2012110615,5.8
2012110616,4.0
2012110617,4.8
2012110618,4.9
2012110619,5.2
2012110620,5.2
2012110621,4.6
2012110622,5.2
2012110623,5.2
2012110700,4.9
2012110701,4.4
2012110702,5.2
2012110703,3.9
2012110704,4.8
2012110705,4.2
2012110706,4.8
2012110707,5.4
2012110708,5.1
2012110709,4.3
2012110710,5.6
2012110711,4.5
2012110712,5.3
2012110713,5.1
2012110714,4.9
2012110715,5.6
2012110716,5.3
2012110717,5.5
2012110718,5.5
2012110719,4.8
2012110720,5.0
2012110721,4.0
2012110722,5.5
2012110723,5.9
2012110800,5.8
2012110801,5.0
2012110802,4.7
2012110803,4.9
2012110804,5.1
2012110805,4.5
2012110806,4.5
2012110807,5.2
2012110808,5.2
2012110809,5.3
2012110810,4.3
2012110811,4.5
2012110812,4.4
2012110813,5.1
2012110814,4.8
2012110815,4.3
2012110816,5.4
2012110817,5.5
2012110818,5.1
2012110819,4.2
2012110820,4.7
2012110821,4.7
2012110822,5.3
2012110823,4.7
2012110900,5.4
2012110901,4.8
2012110902,4.6
2012110903,4.5
2012110904,5.0
2012110905,5.0
2012110906,5.4
2012110907,5.7
2012110908,4.5
2012110909,5.3
2012110910,5.7
2012110911,4.6
2012110912,4.5
2012110913,4.6
2012110914,4.4
2012110915,5.3
2012110916,4.9
2012110917,4.5
2012110918,5.3
2012110919,5.9
2012110920,5.4
2012110921,4.0
2012110922,5.2
2012110923,5.3
2012111000,5.1
2012111001,5.5
2012111002,4.7
2012111003,5.7
2012111004,5.6
2012111005,4.1
2012111006,5.2
2012111007,6.2
2012111008,5.7
2012111009,4.9
2012111010,4.6
2012111011,5.3
2012111012,4.3
2012111013,5.7
2012111014,5.1
2012111015,4.8
2012111016,4.8
2012111017,5.9
2012111018,5.1
2012111019,4.5
2012111020,5.4
2012111021,5.0
2012111022,4.7
2012111023,5.4
2012111100,5.1
2012111101,5.4
2012111102,3.9
2012111103,4.9
2012111104,4.9
2012111105,4.1
2012111106,4.5
2012111107,3.9
2012111108,3.8
2012111109,3.4
2012111110,3.1
2012111111,3.0
2012111112,3.5
2012111113,2.4
2012111114,2.8
2012111115,3.2
2012111116,4.1
2012111117,3.6
2012111118,3.3
2012111119,3.5
2012111120,3.4
2012111121,3.4
2012111122,3.8
2012111123,3.4
2012111200,4.0
2012111201,3.9
2012111202,2.9
2012111203,2.6
2012111204,4.0
2012111205,3.7
2012111206,4.1
2012111207,3.2
2012111208,3.3
2012111209,3.7
2012111210,4.4
2012111211,3.8
2012111212,4.2
2012111213,4.9
2012111214,3.6
2012111215,3.8
2012111216,4.2
2012111217,4.5
2012111218,4.3
2012111219,4.1
2012111220,4.5
2012111221,4.8
2012111222,4.1
2012111223,4.2
2012111300,5.1
2012111301,3.8
2012111302,4.7
2012111303,4.3
2012111304,4.9
2012111305,3.9
2012111306,4.5
2012111307,4.9
2012111308,3.7
2012111309,4.5
2012111310,3.9
2012111311,3.9
2012111312,3.9
2012111313,4.3
2012111314,3.7
2012111315,4.1
2012111316,3.8
2012111317,4.3
2012111318,3.9
2012111319,4.4
2012111320,4.3
2012111321,5.1
2012111322,3.9
2012111323,3.9
2012111400,4.2
2012111401,3.8
2012111402,4.8
2012111403,4.1
2012111404,4.0
2012111405,3.7
2012111406,4.0
2012111407,4.3
2012111408,4.3
2012111409,4.8
2012111410,4.2
2012111411,3.9
2012111412,4.5
2012111413,4.3
2012111414,3.8
2012111415,3.6
2012111416,3.8
2012111417,4.3
2012111418,4.2
2012111419,4.1
2012111420,4.3
2012111421,4.1
2012111422,4.1
2012111423,5.0
2012111500,3.8
2012111501,3.9
2012111502,4.3
2012111503,3.7
2012111504,3.8
2012111505,4.4
2012111506,3.9
2012111507,4.6
2012111508,3.9
2012111509,3.2
2012111510,3.8
2012111511,4.0
2012111512,4.2
2012111513,3.9
2012111514,4.8
2012111515,5.1
2012111516,3.5
2012111517,4.3
2012111518,4.4
2012111519,4.3
2012111520,4.4
2012111521,4.2
2012111522,3.9
2012111523,3.7
2012111600,4.5
2012111601,4.7
2012111602,4.1
2012111603,4.4
2012111604,4.2
2012111605,4.5
2012111606,3.8
2012111607,4.7
2012111608,4.1
2012111609,4.8
2012111610,4.2
2012111611,4.4
2012111612,4.3
2012111613,3.5
2012111614,4.5
2012111615,5.5
2012111616,4.2
2012111617,4.7
2012111618,4.5
2012111619,4.3
2012111620,3.9
2012111621,4.6
2012111622,4.1
2012111623,4.3
2012111700,3.9
2012111701,4.3
2012111702,4.7
2012111703,4.9
2012111704,4.0
2012111705,4.5
2012111706,4.2
2012111707,4.3
2012111708,4.3
2012111709,4.5
2012111710,4.3
2012111711,4.9
2012111712,5.2
2012111713,4.3
2012111714,4.3
2012111715,4.6
2012111716,4.9
2012111717,5.3
2012111718,4.7
2012111719,4.3
2012111720,4.4
2012111721,4.5
2012111722,4.6
2012111723,4.8
2012111800,4.5
2012111801,3.9
2012111802,4.7
2012111803,4.6
2012111804,5.2
2012111805,4.8
2012111806,4.9
2012111807,4.0
2012111808,4.7
2012111809,4.1
2012111810,4.5
2012111811,4.8
2012111812,4.5
2012111813,5.2
2012111814,4.1
2012111815,4.3
2012111816,4.3
2012111817,4.8
2012111818,5.5
2012111819,3.9
2012111820,4.0
2012111821,2.5
2012111822,2.8
2012111823,3.4
2012111900,5.6
2012111901,32.1
2012111902,34.6
2012111903,38.1
2012111904,34.7
2012111905,39.6
2012111906,35.9
2012111907,38.6
2012111908,36.6
2012111909,34.8
2012111910,39.1
2012111911,37.3
2012111912,37.7
2012111913,39.2
2012111914,38.4
2012111915,39.3
2012111916,38.1
2012111917,38.7
2012111918,41.5
2012111919,40.3
2012111920,37.8
2012111921,39.3
2012111922,38.3
2012111923,39.2
2012112000,37.9
2012112001,38.0
2012112002,38.9
2012112003,40.0
2012112004,40.4
2012112005,39.3
2012112006,36.7
2012112007,41.6
2012112008,39.7
2012112009,39.1
2012112010,39.4
2012112011,39.9
2012112012,37.0
2012112013,38.6
2012112014,36.1
2012112015,37.5
2012112016,37.1
2012112017,37.8
2012112018,36.3
2012112019,39.1
2012112020,38.0
2012112021,37.5
2012112022,37.7
2012112023,37.7
2012112100,36.1
2012112101,37.5
2012112102,38.4
2012112103,37.6
2012112104,38.6
2012112105,39.4
2012112106,37.5
2012112107,37.2
2012112108,35.7
2012112109,37.0
2012112110,37.4
2012112111,38.1
2012112112,37.5
2012112113,37.8
2012112114,37.8
2012112115,37.5
2012112116,38.1
2012112117,37.4
2012112118,37.0
2012112119,35.7
2012112120,37.2
2012112121,37.5
2012112122,39.4
2012112123,38.6
2012112200,37.6
2012112201,38.4
2012112202,37.5
2012112203,36.1
2012112204,37.7
2012112205,37.7
2012112206,37.5
2012112207,38.0
2012112208,39.1
2012112209,36.3
2012112210,37.8
2012112211,37.1
2012112212,37.5
2012112213,36.1
2012112214,38.6
2012112215,37.0
2012112216,39.9
2012112217,39.4
2012112218,39.1
2012112219,39.7
2012112220,41.6
2012112221,36.7
2012112222,39.3
2012112223,40.4
2012112300,40.0
2012112301,38.9
2012112302,38.0
2012112303,37.9
2012112304,39.2
2012112305,38.3
2012112306,39.3
2012112307,37.8
2012112308,40.3
2012112309,41.5
2012112310,38.7
2012112311,38.1
2012112312,39.3
2012112313,38.4
2012112314,39.2
2012112315,37.7
2012112316,37.3
2012112317,39.1
2012112318,34.8
2012112319,36.6
2012112320,38.6
2012112321,35.9
2012112322,39.6
2012112323,34.7
2012112400,38.1
2012112401,34.6
2012112402,32.1
2012112403,5.6
2012112404,3.4
2012112405,2.8
2012112406,2.5
2012112407,4.0
2012112408,3.9
2012112409,5.5
2012112410,4.8
2012112411,4.3
2012112412,4.3
2012112413,4.1
2012112414,5.2
2012112415,4.5
2012112416,4.8
2012112417,4.5
2012112418,4.1
2012112419,4.7
2012112420,4.0
2012112421,4.9
2012112422,4.8
2012112423,5.2
2012112500,4.6
2012112501,4.7
2012112502,3.9
2012112503,4.5
2012112504,4.8
2012112505,4.6
2012112506,4.5
2012112507,4.4
2012112508,4.3
2012112509,4.7
2012112510,5.3
2012112511,4.9
2012112512,4.6
2012112513,4.3
2012112514,4.3
2012112515,5.2
2012112516,4.9
2012112517,4.3
2012112518,4.5
2012112519,4.3
2012112520,4.3
2012112521,4.2
2012112522,4.5
2012112523,4.0
2012112600,4.9
2012112601,4.7
2012112602,4.3
2012112603,3.9
2012112604,4.3
2012112605,4.1
2012112606,4.6
2012112607,3.9
2012112608,4.3
2012112609,4.5
2012112610,4.7
2012112611,4.2
2012112612,5.5
2012112613,4.5
2012112614,3.5
2012112615,4.3
2012112616,4.4
2012112617,4.2
2012112618,4.8
2012112619,4.1
2012112620,4.7
2012112621,3.8
2012112622,4.5
2012112623,4.2
2012112700,4.4
2012112701,4.1
2012112702,4.7
2012112703,4.5
2012112704,3.7
2012112705,3.9
2012112706,4.2
2012112707,4.4
2012112708,4.3
2012112709,4.4
2012112710,4.3
2012112711,3.5
2012112712,5.1
2012112713,4.8
2012112714,3.9
2012112715,4.2
2012112716,4.0
2012112717,3.8
2012112718,3.2
2012112719,3.9
2012112720,4.6
2012112721,3.9
2012112722,4.4
2012112723,3.8
2012112800,36.0
2012112801,37.3
2012112802,38.2
2012112803,37.4
2012112804,38.4
2012112805,39.2
2012112806,37.3
2012112807,37.0
2012112808,0.1
2012112809,0.3
2012112810,0.3
2012112811,0.1
2012112812,37.0
2012112813,0.1
2012112814,0.1
2012112815,0.3
2012112816,0.1
2012112817,0.1
2012112818,0.2
2012112819,0.0
2012112820,0.1
2012112821,0.2
2012112822,0.1
2012112823,0.1
2012112900,0.1
2012112901,0.1
2012112902,0.1
2012112903,0.0
2012112904,0.4
2012112905,0.2
2012112906,0.1
2012112907,0.2
2012112908,0.2
2012112909,0.2
2012112910,0.1
2012112911,0.2
2012112912,0.1
2012112913,0.1
2012112914,0.1
2012112915,0.1
2012112916,21.1
2012112917,23.8
2012112918,26.3
2012112919,26.6
2012112920,24.5
2012112921,24.9
2012112922,26.6
2012112923,26.2
2012113000,24.7
2012113001,25.3
2012113002,24.9
2012113003,26.4
2012113004,25.3
2012113005,26.2
2012113006,26.8
2012113007,26.4
2012113008,27.0
2012113009,27.8
2012113010,27.3
2012113011,28.0
2012113012,28.4
2012113013,27.6
2012113014,29.4
2012113015,28.7
2012113016,29.5
2012113017,28.7
2012113018,32.1
2012113019,31.4
2012113020,29.5
2012113021,29.2
2012113022,29.8
2012113023,29.4
2012120100,31.3
2012120101,32.3
2012120102,32.0
2012120103,29.8
2012120104,32.3
2012120105,31.9
2012120106,32.7
2012120107,33.4
2012120108,33.3
2012120109,31.7
2012120110,31.3
2012120111,32.9
2012120112,31.6
2012120113,31.9
2012120114,33.9
2012120115,31.7
2012120116,34.2
2012120117,34.0
2012120118,29.9
2012120119,33.1
2012120120,32.5
2012120121,32.6
2012120122,29.5
2012120123,31.2
2012120200,33.5
2012120201,33.0
2012120202,33.4
2012120203,34.0
2012120204,32.4
2012120205,31.2
2012120206,31.9
2012120207,31.8
2012120208,32.5
2012120209,33.6
2012120210,32.9
2012120211,32.4
2012120212,31.5
2012120213,33.7
2012120214,30.6
2012120215,32.6
2012120216,30.1
2012120217,30.8
2012120218,31.0
2012120219,31.2
2012120220,28.7
2012120221,27.1
2012120222,30.1
2012120223,31.9
2012120300,30.9
2012120301,28.9
2012120302,31.0
2012120303,27.9
2012120304,29.1
2012120305,27.5
2012120306,26.1
2012120307,25.4
2012120308,24.9
2012120309,24.3
2012120310,24.4
2012120311,23.7
2012120312,23.6
2012120313,25.6
2012120314,21.9
2012120315,21.5
2012120316,20.9
2012120317,20.9
2012120318,21.8
2012120319,20.6
2012120320,21.5
2012120321,24.3
2012120322,22.8
2012120323,24.0
2012120400,24.0
2012120401,25.1
2012120402,26.4
2012120403,26.3
2012120404,27.1
2012120405,27.1
2012120406,28.5
2012120407,27.7
2012120408,27.5
2012120409,27.1
2012120410,29.5
2012120411,26.4
2012120412,28.2
2012120413,26.8
2012120414,29.7
2012120415,26.0
2012120416,26.4
2012120417,28.1
2012120418,27.1
2012120419,27.7
2012120420,26.4
2012120421,27.4
2012120422,29.5
2012120423,26.0
2012120500,30.1
2012120501,27.2
2012120502,28.3
2012120503,28.7
2012120504,25.4
2012120505,25.4
2012120506,26.7
2012120507,26.0
2012120508,26.2
2012120509,24.8
2012120510,26.0
2012120511,25.3
2012120512,24.6
2012120513,22.6
2012120514,24.1
2012120515,26.2
2012120516,22.1
2012120517,23.4
2012120518,23.2
2012120519,23.9
2012120520,23.8
2012120521,23.4
2012120522,24.3
2012120523,26.8
2012120600,27.9
2012120601,28.7
2012120602,26.2
2012120603,28.9
2012120604,29.5
2012120605,28.7
2012120606,30.6
2012120607,29.8
2012120608,28.3
2012120609,26.7
2012120610,29.1
2012120611,30.7
2012120612,28.9
2012120613,28.4
2012120614,30.6
2012120615,28.8
2012120616,29.7
2012120617,28.9
2012120618,28.7
2012120619,31.3
2012120620,27.7
2012120621,28.5
2012120622,29.1
2012120623,30.0
2012120700,30.9
2012120701,28.9
2012120702,30.0
2012120703,28.7
2012120704,28.5
2012120705,30.2
2012120706,30.2
2012120707,26.4
2012120708,28.6
2012120709,30.2
2012120710,28.9
2012120711,31.6
2012120712,29.6
2012120713,30.2
2012120714,26.5
2012120715,29.7
2012120716,26.6
2012120717,24.4
2012120718,26.5
2012120719,25.7
2012120720,26.2
2012120721,25.3
2012120722,25.0
2012120723,25.7
2012120800,23.7
2012120801,25.2
2012120802,24.1
2012120803,25.3
2012120804,26.1
2012120805,25.1
2012120806,27.2
2012120807,25.3
2012120808,26.2
2012120809,28.2
2012120810,25.5
2012120811,25.2
2012120812,24.7
2012120813,26.4
2012120814,27.8
2012120815,22.3
2012120816,24.6
2012120817,25.3
2012120818,26.0
2012120819,23.3
2012120820,25.6
2012120821,25.7
2012120822,23.6
2012120823,24.7
2012120900,26.2
2012120901,26.2
2012120902,24.3
2012120903,25.5
2012120904,25.5
2012120905,26.8
2012120906,25.3
2012120907,23.9
2012120908,25.6
2012120909,25.8
2012120910,24.1
2012120911,25.2
2012120912,23.7
2012120913,25.3
2012120914,25.1
2012120915,23.7
2012120916,23.4
2012120917,25.7
2012120918,23.6
2012120919,25.5
2012120920,23.4
2012120921,22.6
2012120922,25.0
2012120923,24.1
2012121000,24.7
2012121001,25.4
2012121002,27.3
2012121003,25.7
2012121004,26.9
2012121005,24.7
2012121006,23.8
2012121007,26.2
2012121008,26.1
2012121009,27.7
2012121010,24.7
2012121011,25.9
2012121012,26.1
2012121013,27.0
2012121014,25.3
2012121015,25.5
2012121016,26.5
2012121017,25.8
2012121018,25.5
2012121019,22.8
2012121020,24.9
2012121021,26.4
2012121022,25.5
2012121023,28.0
2012121100,25.8
2012121101,27.1
2012121102,28.2
2012121103,27.0
2012121104,29.0
2012121105,28.3
2012121106,28.3
2012121107,28.5
2012121108,29.9
2012121109,27.9
2012121110,27.7
2012121111,27.0
2012121112,28.1
2012121113,29.5
2012121114,27.9
2012121115,25.4
2012121116,26.0
2012121117,26.9
2012121118,23.7
2012121119,25.8
2012121120,25.9
2012121121,26.2
2012121122,25.8
2012121123,27.5
2012121200,26.4
2012121201,25.7
2012121202,27.1
2012121203,28.5
2012121204,26.0
2012121205,29.5
2012121206,28.3
2012121207,27.4
2012121208,26.8
2012121209,28.5
2012121210,26.6
2012121211,26.9
2012121212,27.6
2012121213,28.3
2012121214,28.1
2012121215,29.4
2012121216,28.5
2012121217,27.1
2012121218,27.7
2012121219,24.7
2012121220,28.3
2012121221,25.6
2012121222,27.5
2012121223,25.5
2012121300,26.8
2012121301,27.8
2012121302,28.1
2012121303,26.9
2012121304,24.7
2012121305,27.9
2012121306,27.7
2012121307,28.3
2012121308,28.3
2012121309,24.3
2012121310,26.0
2012121311,24.9
2012121312,25.7
2012121313,26.2
2012121314,24.1
2012121315,26.6
2012121316,25.5
2012121317,25.0
2012121318,25.0
2012121319,25.9
2012121320,24.5
2012121321,24.9
2012121322,25.0
2012121323,27.0
2012121400,24.1
2012121401,25.3
2012121402,27.2
2012121403,25.1
2012121404,24.7
2012121405,24.6
2012121406,27.0
2012121407,25.8
2012121408,25.7
2012121409,25.8
2012121410,24.5
2012121411,26.8
2012121412,25.1
2012121413,25.2
2012121414,24.5
2012121415,25.3
2012121416,23.9
2012121417,25.1
2012121418,24.8
2012121419,22.1
2012121420,26.6
2012121421,23.9
2012121422,24.1
2012121423,24.2
2012121500,24.2
2012121501,24.8
2012121502,24.1
2012121503,23.8
2012121504,23.3
2012121505,25.0
2012121506,24.8
2012121507,24.7
2012121508,23.1
2012121509,22.2
2012121510,23.7
2012121511,23.2
2012121512,23.6
2012121513,24.7
2012121514,24.3
2012121515,24.9
2012121516,21.6
2012121517,22.6
2012121518,23.0
2012121519,23.7
2012121520,23.5
2012121521,24.2
2012121522,23.9
2012121523,24.5
2012121600,24.1
2012121601,25.2
2012121602,23.1
2012121603,24.8
2012121604,25.3
2012121605,26.0
2012121606,26.2
2012121607,27.9
2012121608,25.5
2012121609,24.9
2012121610,27.1
2012121611,26.6
2012121612,27.2
2012121613,28.4
2012121614,30.3
2012121615,26.0
2012121616,28.4
2012121617,29.4
2012121618,30.3
2012121619,26.0
2012121620,27.4
2012121621,26.7
2012121622,27.2
2012121623,26.2
2012121700,26.4
2012121701,27.2
2012121702,27.7
2012121703,29.2
2012121704,28.3
2012121705,25.8
2012121706,27.7
2012121707,30.8
2012121708,27.9
2012121709,29.7
2012121710,28.5
2012121711,27.0
2012121712,26.8
2012121713,26.8
2012121714,29.1
2012121715,26.2
2012121716,27.9
2012121717,26.8
2012121718,27.5
2012121719,26.1
2012121720,28.6
2012121721,29.3
2012121722,27.9
2012121723,28.4
2012121800,28.1
2012121801,28.4
2012121802,27.9
2012121803,28.1
2012121804,29.2
2012121805,28.1
2012121806,27.4
2012121807,27.7
2012121808,29.6
2012121809,29.4
2012121810,30.2
2012121811,28.4
2012121812,27.8
2012121813,27.8
2012121814,29.3
2012121815,27.9
2012121816,29.7
2012121817,26.8
2012121818,28.4
2012121819,29.6
2012121820,29.2
2012121821,30.6
2012121822,29.8
2012121823,28.8
2012121900,29.8
2012121901,31.4
2012121902,28.2
2012121903,29.7
2012121904,31.7
2012121905,31.0
2012121906,29.1
2012121907,30.5
2012121908,27.9
2012121909,29.1
2012121910,29.0
2012121911,28.0
2012121912,29.7
2012121913,32.3
2012121914,29.9
2012121915,29.5
2012121916,28.0
