time,max,min,mean,median
20090928,33.1,25.3,29.53055555555555,29.45
20091000,32.0,23.2,27.83125000000001,27.85
20091003,38.8,28.4,31.98194444444444,31.799999999999997
20091006,37.8,29.8,34.2,34.3
20091009,37.0,29.6,33.16666666666667,33.2
20091012,36.1,23.3,29.18472222222222,29.3
20091015,34.4,24.4,29.770833333333332,29.9
20091018,37.8,26.0,31.459722222222215,31.55
20091021,34.8,24.0,29.950000000000006,29.85
20091024,35.0,20.9,27.975000000000005,28.25
20091027,36.6,20.9,28.86527777777778,29.7
20091030,37.6,26.9,31.768749999999994,31.5
20091099,40.1,29.7,35.85833333333333,36.15
20091102,42.4,29.9,37.73055555555555,38.05
20091105,36.0,24.6,30.47916666666667,30.3
20091108,38.9,22.8,29.92777777777778,28.6
20091111,38.3,30.8,34.7888888888889,34.8
20091114,37.4,27.8,32.98888888888889,33.0
20091117,32.9,21.6,27.620833333333337,27.85
20091120,35.4,21.4,28.90972222222221,29.35
20091123,31.3,17.2,24.56666666666667,25.65
20091126,33.6,24.7,29.115277777777766,29.15
20091129,34.3,16.2,25.21875000000001,24.85
20091201,31.6,16.7,24.130555555555556,23.700000000000003
20091204,34.5,24.8,30.334722222222222,30.45
20091207,34.0,23.2,29.029166666666658,29.25
20091210,29.0,18.6,24.669444444444448,25.2
20091213,29.8,21.0,26.24861111111111,26.55
20091216,30.6,19.1,25.329166666666673,25.4
20091219,22.2,16.7,19.283333333333335,19.35
20091222,25.4,17.5,22.10972222222222,22.6
20091225,33.7,17.5,27.79166666666667,28.45
20091228,35.4,19.0,27.547222222222228,28.6
20091231,31.9,22.3,27.141666666666666,27.25
20100099,31.8,26.4,29.320833333333336,29.45
20100102,35.6,24.4,29.19722222222222,28.85
20100105,37.8,25.6,32.46111111111111,32.6
20100108,36.6,24.4,31.75,31.6
20100111,30.2,22.4,26.32083333333334,26.15
20100114,31.5,21.1,26.172222222222228,26.0
20100117,31.0,18.6,25.40138888888889,25.95
20100120,23.0,12.9,18.465277777777775,19.0
20100123,22.1,13.7,17.379166666666666,17.2
20100126,25.8,12.3,19.191666666666677,19.2
20100129,17.5,12.0,14.379166666666666,14.350000000000001
20100201,27.7,14.9,23.120833333333323,23.4
20100204,31.3,21.2,25.454166666666666,25.1
20100207,31.4,17.5,24.808333333333344,24.700000000000003
20100210,23.0,15.7,19.459722222222226,19.5
20100213,27.8,17.6,22.544444444444437,22.1
20100216,28.3,19.4,24.013888888888896,24.4
20100219,24.6,14.8,20.404166666666672,20.549999999999997
20100222,25.3,15.3,20.866666666666678,21.4
20100225,30.0,15.9,21.733333333333334,21.95
20100228,29.5,22.2,26.125000000000004,26.45
20100300,29.6,18.6,26.062500000000004,26.6
20100303,25.0,15.4,20.8138888888889,21.2
20100306,29.9,16.7,25.834722222222226,26.6
20100309,30.1,19.7,25.10833333333333,25.15
20100312,27.1,14.1,21.043055555555558,21.6
20100315,27.8,17.8,22.03472222222221,21.65
20100318,27.8,17.2,22.773611111111112,22.8
20100321,21.1,14.2,17.98472222222223,18.1
20100324,25.4,17.8,22.043055555555565,22.1
20100327,28.2,18.7,23.52638888888889,23.7
20100330,23.0,15.4,19.752083333333342,20.05
20100399,18.4,12.6,15.949999999999998,15.95
20100402,26.2,15.2,20.231944444444448,20.45
20100405,25.7,16.0,20.786111111111126,20.9
20100408,26.6,17.5,22.22222222222223,22.55
20100411,31.0,16.8,24.84444444444445,24.799999999999997
20100414,29.3,18.9,24.284722222222232,24.4
20100417,27.9,15.1,20.791666666666668,20.85
20100420,24.6,16.1,20.53194444444445,20.9
20100423,24.7,14.1,20.416666666666668,20.5
20100426,26.9,16.1,21.651388888888892,21.65
20100429,19.9,11.7,15.285416666666665,15.25
20100501,18.9,11.9,15.950000000000001,16.3
20100504,23.7,14.3,18.976388888888888,18.85
20100507,22.7,13.9,18.619444444444444,18.55
20100510,25.2,15.9,20.475,20.35
20100513,26.1,17.5,22.712500000000002,22.9
20100516,26.2,17.0,22.427777777777777,22.5
20100519,29.2,14.6,21.433333333333326,21.6
20100522,30.4,22.6,27.0138888888889,26.9
20100525,34.4,24.1,29.808333333333337,29.85
20100528,41.3,24.0,32.19305555555556,32.55
20100531,33.6,27.4,30.608333333333334,31.35
20100600,35.6,29.7,32.73749999999999,32.7
20100603,37.9,29.2,33.03333333333334,32.9
20100606,37.1,29.0,33.09583333333334,33.0
20100609,40.2,30.0,35.49722222222222,35.95
20100612,39.4,28.8,33.87916666666667,34.4
20100615,38.5,28.4,32.04999999999999,31.85
20100618,43.2,30.6,35.638888888888886,34.95
20100621,52.0,34.6,41.911111111111126,41.4
20100624,51.3,37.8,43.26527777777779,42.849999999999994
20100627,49.3,39.2,42.32500000000001,42.150000000000006
20100630,46.7,38.7,43.020833333333336,43.150000000000006
20100699,43.6,37.9,40.849999999999994,41.0
20100702,65.8,37.0,47.45833333333334,44.400000000000006
20100705,64.2,37.0,45.844444444444456,43.7
20100708,46.2,34.0,40.88750000000001,40.650000000000006
20100711,43.8,33.0,37.71944444444445,37.25
20100714,44.9,30.3,34.959722222222254,34.3
20100717,112.3,38.3,69.63333333333335,65.9
20100720,315.3,53.6,138.19444444444446,107.45
20100723,1017.6,130.3,528.0819444444446,515.6
20100726,825.6,123.9,433.44861111111106,422.70000000000005
20100729,1227.0,170.9,596.5861111111113,532.1
20100801,721.5,65.4,241.71250000000015,142.25
20100804,84.7,38.0,45.651388888888896,43.150000000000006
20100807,45.9,0.0,39.39861111111112,40.9
20100810,55.2,0.0,33.558333333333344,31.6
20100813,63.9,26.9,43.50972222222223,43.150000000000006
20100816,48.4,25.2,32.09722222222223,30.0
20100819,40.6,23.3,30.841666666666672,29.85
20100822,61.1,6.6,19.358333333333334,13.55
20100825,179.4,9.0,45.8125,37.8
20100828,447.3,31.9,127.6013888888889,80.5
20100831,240.7,34.7,87.95833333333336,61.25
20100900,447.3,48.2,182.41875000000005,121.2
20100903,492.3,44.8,166.70416666666662,141.89999999999998
20100906,985.6,67.4,495.6430555555555,491.9
20100909,566.0,111.2,312.1138888888888,284.1
20100912,636.5,40.6,325.5069444444445,331.04999999999995
20100915,427.1,33.2,144.28750000000005,136.55
20100918,54.0,27.3,34.175000000000004,34.0
20100921,38.9,5.3,17.725,16.05
20100924,55.0,7.3,25.5875,20.9
20100927,61.1,20.4,34.323611111111106,29.95
20100930,45.9,19.3,28.09166666666667,26.3
20100999,91.2,29.0,56.48333333333334,50.05
20101002,123.0,41.4,67.17361111111117,65.2
20101005,200.1,33.3,100.23194444444448,93.3
20101008,196.8,26.8,93.90555555555555,87.45
20101011,104.8,21.7,44.76388888888889,40.0
20101014,119.5,23.5,67.71249999999999,61.5
20101017,112.1,21.4,35.89444444444443,26.0
20101020,25.2,19.8,22.619444444444433,22.8
20101023,58.3,20.9,35.60416666666666,29.8
20101026,32.5,19.8,23.955555555555552,23.5
20101029,58.3,20.9,35.30833333333332,29.450000000000003
20101101,34.1,19.9,27.704166666666673,27.8
20101104,32.0,24.0,28.327777777777776,28.35
20101107,32.4,22.7,28.08888888888889,28.65
20101110,123.0,0.0,59.30555555555556,55.849999999999994
20101113,146.2,33.3,77.07916666666668,66.6
20101116,200.1,36.0,102.38333333333333,92.75
